number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_softgate_score,attr_softgate_info.Sat,attr_softgate_info.Drift,attr_softgate_info.LagRatio,attr_softgate_info.THD,attr_softgate_info.z_sat,attr_softgate_info.z_drift,attr_softgate_info.z_lag,attr_softgate_info.z_thd,attr_CQ,attr_GR,attr_KR,attr_MC
238,COMPLETE,"[2.0, 6.066770615662358]",2025-09-05T03:15:34.800989,2025-09-05T03:23:36.564372,481.763383,0.054491652422439966,0.15655485837628175,0.00914848305656962,50.0,passed,0.6664035960340661,0.202,0.025363057460616803,0.104,0.6422225584031188,0.798,0.9746369425393832,0.52,0.1972218019961015,2.0,4.0,6.0,6.066770615662358
239,COMPLETE,"[4.0, 5.456014496956411]",2025-09-05T03:23:36.576382,2025-09-05T03:31:38.316598,481.740216,0.054491652422439966,0.4250914028893325,0.013552869886882115,50.0,passed,0.67070804716403,0.196,0.007893675536749141,0.12,0.7148741358071312,0.804,0.9921063244632509,0.5999999999999999,0.10640733024108606,4.0,4.0,8.0,5.456014496956411
240,COMPLETE,"[3.0, 4.185861437194488]",2025-09-05T03:31:38.328607,2025-09-05T03:39:40.309626,481.981019,0.018252020766778898,0.2575185373304756,0.017284032317301565,50.0,passed,0.681845118788257,0.226,0.016174514638964337,0.004,0.1560450102080072,0.774,0.9838254853610356,0.020000000000000018,0.804943737239991,3.0,1.0,4.0,4.185861437194488
241,COMPLETE,"[3.0, 5.876665333529921]",2025-09-05T03:39:40.321636,2025-09-05T03:47:42.393812,482.072176,0.054491652422439966,0.03311471056345967,0.017766519352954382,50.0,passed,0.6501271267595257,0.239,0.003798739059379603,0.024,0.35709275390251755,0.761,0.9962012609406204,0.12,0.553634057621853,3.0,4.0,7.0,5.876665333529921
242,COMPLETE,"[12.0, 4.027633226255186]",2025-09-05T03:47:42.403822,2025-09-05T03:55:44.240241,481.836419,0.054491652422439966,0.4083943472670089,0.074426843336727,50.0,passed,0.6208512532833794,0.422,0.052470281454135584,0.068,0.3453247054123468,0.5780000000000001,0.9475297185458644,0.33999999999999997,0.5683441182345665,12.0,2.0,14.0,4.027633226255186
243,COMPLETE,"[6.0, 5.903726594020888]",2025-09-05T03:55:44.253253,2025-09-05T04:03:46.729566,482.476313,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
244,COMPLETE,"[7.0, 5.6306990004390025]",2025-09-05T04:03:46.741577,2025-09-05T04:11:49.168628,482.427051,0.039355550798491824,0.2964717076536738,0.034430780467640275,50.0,passed,0.6982532442328417,0.202,0.036974231275380756,0.056,0.31121279179325195,0.798,0.9630257687246192,0.2799999999999999,0.6109840102584351,7.0,1.0,8.0,5.6306990004390025
245,COMPLETE,"[-5.0, -5.0]",2025-09-05T04:11:49.180638,2025-09-05T04:11:49.866250,0.685612,0.4960810351478368,0.506284045342975,0.00914848305656962,50.0,penalized,0.3221744931870969,0.625,0.23630202725161226,1.488,3.4528402053729415,0.375,0.7636979727483877,0.0,0.0,,,,
246,COMPLETE,"[9.0, 5.2721888707991775]",2025-09-05T04:11:49.878261,2025-09-05T04:19:52.231693,482.353432,0.054491652422439966,0.034861607540834984,0.0019355085113247556,50.0,passed,0.6363961782885817,0.234,0.013728768758884145,0.016,0.377086518086789,0.766,0.9862712312411158,0.08000000000000007,0.5286418523915137,9.0,4.0,13.0,5.2721888707991775
247,COMPLETE,"[-5.0, -5.0]",2025-09-05T04:19:52.241703,2025-09-05T04:19:52.911301,0.669598,0.7272051923493176,0.270520874139844,0.09468794971103452,50.0,penalized,0.26152771742676467,0.839,0.1792891302929414,2.108,10.898214260235948,0.16100000000000003,0.8207108697070586,0.0,0.0,,,,
248,COMPLETE,"[4.0, 6.120489243888738]",2025-09-05T04:19:52.922310,2025-09-05T04:27:55.144533,482.222223,0.054491652422439966,0.15655485837628175,0.017766519352954382,50.0,passed,0.665951771322768,0.218,0.028707224338115126,0.1,0.602285690370813,0.782,0.9712927756618849,0.5,0.2471428870364838,4.0,4.0,8.0,6.120489243888738
249,COMPLETE,"[10.0, 2.597842118339373]",2025-09-05T04:27:55.154543,2025-09-05T04:36:00.528965,485.374422,0.08398264693926301,0.12353705159692778,0.072827319005333,50.0,passed,0.5988059548729712,0.388,0.05123457690483879,0.1,0.6103416036032765,0.612,0.9487654230951612,0.5,0.23707299549590444,10.0,16.0,26.0,2.597842118339373
250,COMPLETE,"[6.0, 5.903726594020888]",2025-09-05T04:36:00.539974,2025-09-05T04:44:02.438234,481.89826,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
251,COMPLETE,"[13.0, 4.18209096354619]",2025-09-05T04:44:02.450245,2025-09-05T04:52:03.828195,481.37795,0.054491652422439966,0.2865314336337106,0.08614714572726949,50.0,passed,0.5934521939419366,0.5,0.050628645335074725,0.06,0.31556257889717876,0.5,0.9493713546649253,0.29999999999999993,0.6055467763785265,13.0,2.0,15.0,4.18209096354619
252,COMPLETE,"[11.0, 5.378240433475352]",2025-09-05T04:52:03.840206,2025-09-05T05:00:05.381704,481.541498,0.054491652422439966,0.15655485837628175,0.06103534146825067,50.0,passed,0.6486816321499933,0.307,0.04539308900127194,0.06,0.3700803823987548,0.6930000000000001,0.9546069109987281,0.29999999999999993,0.5373995220015566,11.0,3.0,14.0,5.378240433475352
253,COMPLETE,"[4.0, 6.048234312383529]",2025-09-05T05:00:05.391714,2025-09-05T05:08:06.838878,481.447164,0.054491652422439966,0.16888521590617497,0.017766519352954382,50.0,passed,0.6643790439690043,0.217,0.026693531339723665,0.1,0.6119902927842594,0.783,0.9733064686602764,0.5,0.2350121340196758,4.0,4.0,8.0,6.048234312383529
254,COMPLETE,"[6.0, 5.903726594020888]",2025-09-05T05:08:06.850888,2025-09-05T05:16:08.479347,481.628459,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
255,COMPLETE,"[4.0, 5.780478745146594]",2025-09-05T05:16:08.490356,2025-09-05T05:24:09.906072,481.415716,0.054491652422439966,0.03519623479493356,0.03856934887256219,50.0,passed,0.6285463534351737,0.299,0.003566450426886977,0.016,0.32764813583241836,0.7010000000000001,0.996433549573113,0.08000000000000007,0.5904398302094771,4.0,4.0,8.0,5.780478745146594
256,COMPLETE,"[3.0, 6.172202739516603]",2025-09-05T05:24:09.918082,2025-09-05T05:32:11.521397,481.603315,0.054491652422439966,0.04483425127047117,0.00914848305656962,50.0,passed,0.5909584096990267,0.279,0.03937617508496374,0.0,0.4061901861189296,0.721,0.9606238249150363,0.0,0.49226226735133805,3.0,4.0,7.0,6.172202739516603
257,COMPLETE,"[5.0, 5.957229718074988]",2025-09-05T05:32:11.533408,2025-09-05T05:40:13.085334,481.551926,0.054491652422439966,0.07987285866308844,0.04188056912189273,50.0,passed,0.6321746389698893,0.29,0.04176003035986194,0.044,0.39954141376058044,0.71,0.958239969640138,0.21999999999999986,0.5005732327992745,5.0,5.0,10.0,5.957229718074988
258,COMPLETE,"[7.0, 5.78757400721336]",2025-09-05T05:40:13.096344,2025-09-05T05:48:15.251202,482.154858,0.054491652422439966,0.17361878822397442,0.034430780467640275,50.0,passed,0.6679106992213836,0.241,0.036196453602209314,0.088,0.5067607495122564,0.759,0.9638035463977906,0.43999999999999995,0.3665490631096796,7.0,4.0,11.0,5.78757400721336
259,COMPLETE,"[7.0, 5.93719895862175]",2025-09-05T05:48:15.262211,2025-09-05T05:56:17.500021,482.23781,0.054491652422439966,0.11360045657727304,0.04857401066965112,50.0,passed,0.6531812496629446,0.273,0.0430029563179197,0.06,0.4020720450303018,0.727,0.9569970436820803,0.29999999999999993,0.49740994371212277,7.0,4.0,11.0,5.93719895862175
260,COMPLETE,"[7.0, 5.6306990004390025]",2025-09-05T05:56:17.511030,2025-09-05T06:04:20.018642,482.507612,0.039355550798491824,0.2964717076536738,0.034430780467640275,50.0,passed,0.6982532442328417,0.202,0.036974231275380756,0.056,0.31121279179325195,0.798,0.9630257687246192,0.2799999999999999,0.6109840102584351,7.0,1.0,8.0,5.6306990004390025
261,COMPLETE,"[10.0, 5.264906164427865]",2025-09-05T06:04:20.029653,2025-09-05T06:12:22.429516,482.399863,0.054491652422439966,0.2964717076536738,0.04504523977307401,50.0,passed,0.6761755416833204,0.244,0.03956574597591174,0.088,0.46613208729080635,0.756,0.9604342540240882,0.43999999999999995,0.4173348908864921,10.0,3.0,13.0,5.264906164427865
262,COMPLETE,"[2.0, 6.176953998757744]",2025-09-05T06:12:22.442528,2025-09-05T06:20:24.737367,482.294839,0.054491652422439966,0.11360045657727304,0.010311844996058701,50.0,passed,0.6569919821020547,0.217,0.036996873350915276,0.088,0.5832351982408657,0.783,0.9630031266490847,0.43999999999999995,0.2709560021989179,2.0,5.0,7.0,6.176953998757744
263,COMPLETE,"[-5.0, -5.0]",2025-09-05T06:20:24.749377,2025-09-05T06:20:25.416974,0.667597,0.5923157914518037,0.1707864790528029,0.034430780467640275,50.0,penalized,0.2887449941994763,0.752,0.19222002320209464,2.404,5.656516596780186,0.248,0.8077799767979054,0.0,0.0,,,,
264,COMPLETE,"[6.0, 5.421138315891522]",2025-09-05T06:20:25.427983,2025-09-05T06:28:27.956770,482.528787,0.054491652422439966,0.34297299359030403,0.026000780829037982,50.0,passed,0.6726085818698554,0.22,0.021241854592423587,0.108,0.6123238179281546,0.78,0.9787581454075764,0.54,0.23459522758980678,6.0,4.0,10.0,5.421138315891522
265,COMPLETE,"[-5.0, -5.0]",2025-09-05T06:28:27.966778,2025-09-05T06:28:28.643383,0.676605,0.12482201424049447,0.15655485837628175,0.05338265652079501,50.0,penalized,0.372847697708584,0.579,0.09800920916566405,1.148,2.8414797790567055,0.42100000000000004,0.901990790834336,0.0,0.0,,,,
266,COMPLETE,"[4.0, 5.478480960742735]",2025-09-05T06:28:28.654393,2025-09-05T06:36:30.925081,482.270688,0.03963322417286541,0.3691339599688972,0.02506899099069718,50.0,passed,0.7011873185463863,0.197,0.03565161231723611,0.064,0.3397991134972182,0.8029999999999999,0.9643483876827639,0.31999999999999995,0.5752511081284772,4.0,2.0,6.0,5.478480960742735
267,COMPLETE,"[7.0, 5.900410614433955]",2025-09-05T06:36:30.937092,2025-09-05T06:44:32.992446,482.055354,0.054491652422439966,0.15655485837628175,0.03564245579868995,50.0,passed,0.6659584022902769,0.245,0.03811549020314962,0.084,0.49105090063574264,0.755,0.9618845097968504,0.42000000000000004,0.38618637420532176,7.0,4.0,11.0,5.900410614433955
268,COMPLETE,"[11.0, 3.750279845141821]",2025-09-05T06:44:33.002456,2025-09-05T06:52:34.905120,481.902664,0.054491652422439966,0.5611283705932791,0.06561460652815847,50.0,passed,0.6705737063770227,0.293,0.051268972673116614,0.08,0.3762362018187927,0.7070000000000001,0.9487310273268834,0.4,0.5297047477265091,11.0,2.0,13.0,3.750279845141821
269,COMPLETE,"[12.0, 3.7143804769062005]",2025-09-05T06:52:34.917131,2025-09-05T07:00:37.311049,482.393918,0.054491652422439966,0.48993599716777847,0.074426843336727,50.0,passed,0.6330699603224762,0.397,0.053211054499050184,0.072,0.3467091042110452,0.603,0.9467889455009498,0.36,0.5666136197361935,12.0,2.0,14.0,3.7143804769062005
270,COMPLETE,"[-5.0, -5.0]",2025-09-05T07:00:37.323060,2025-09-05T07:00:37.996662,0.673602,0.6653757249989133,0.19287016441631555,0.034430780467640275,50.0,penalized,0.2858445935227216,0.758,0.1954216259091134,2.4,5.804656189619443,0.242,0.8045783740908866,0.0,0.0,,,,
271,COMPLETE,"[6.0, 5.740340268327966]",2025-09-05T07:00:38.007671,2025-09-05T07:08:40.048811,482.04114,0.039355550798491824,0.16888521590617497,0.034430780467640275,50.0,passed,0.6862151205405238,0.21,0.0344659777070851,0.044,0.30267354013081915,0.79,0.9655340222929149,0.21999999999999986,0.6216580748364761,6.0,1.0,7.0,5.740340268327966
272,COMPLETE,"[-5.0, -5.0]",2025-09-05T07:08:40.059820,2025-09-05T07:08:40.729418,0.669598,0.48316940327564606,0.5518725507204927,0.07018701399567055,50.0,penalized,0.273609875468607,0.806,0.17716049812557189,2.388,9.689655267827172,0.19399999999999995,0.8228395018744281,0.0,0.0,,,,
273,COMPLETE,"[3.0, 6.466617517820138]",2025-09-05T07:08:40.740428,2025-09-05T07:16:43.006089,482.265661,0.054491652422439966,0.08001086062041782,0.017766519352954382,50.0,passed,0.641323463043618,0.252,0.04751259004535293,0.064,0.4903935577801746,0.748,0.9524874099546471,0.31999999999999995,0.3870080527747818,3.0,5.0,8.0,6.466617517820138
274,COMPLETE,"[16.0, 2.9075871394235935]",2025-09-05T07:16:43.018100,2025-09-05T07:24:44.903100,481.885,0.07897467170455848,0.16888521590617497,0.074426843336727,50.0,passed,0.6172849531838355,0.367,0.05269827786155981,0.1,0.5643619094030984,0.633,0.9473017221384402,0.5,0.2945476132461271,16.0,8.0,24.0,2.9075871394235935
275,COMPLETE,"[6.0, 5.911843644039461]",2025-09-05T07:24:44.914109,2025-09-05T07:32:46.684183,481.770074,0.054491652422439966,0.152049361907205,0.034430780467640275,50.0,passed,0.6661796808446661,0.241,0.037865446632439,0.084,0.4960158299888973,0.759,0.962134553367561,0.42000000000000004,0.37998021251387837,6.0,4.0,10.0,5.911843644039461
276,COMPLETE,"[6.0, 5.903726594020888]",2025-09-05T07:32:46.696193,2025-09-05T07:40:48.577942,481.881749,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
277,COMPLETE,"[-5.0, -5.0]",2025-09-05T07:40:48.589952,2025-09-05T07:40:49.261553,0.671601,0.2835997610839054,0.2706457572603813,0.07899071774286763,50.0,penalized,0.27514083853112237,0.809,0.16683664587551053,2.08,7.487936314400937,0.19099999999999995,0.8331633541244895,0.0,0.0,,,,
278,COMPLETE,"[-5.0, -5.0]",2025-09-05T07:40:49.271562,2025-09-05T07:40:49.939159,0.667597,0.4687237189328774,0.18356235273462973,0.07855044780025093,50.0,penalized,0.27105107487882246,0.817,0.1719957004847101,2.084,8.638700566232854,0.18300000000000005,0.8280042995152899,0.0,0.0,,,,
279,COMPLETE,"[-5.0, -5.0]",2025-09-05T07:40:49.951169,2025-09-05T07:40:50.624771,0.673602,0.46774154776827637,0.30458490940274585,0.05209058010347472,50.0,penalized,0.2827602133927152,0.768,0.19375914642913913,2.4,6.909380357406853,0.23199999999999998,0.8062408535708608,0.0,0.0,,,,
280,COMPLETE,"[7.0, 3.875104325796644]",2025-09-05T07:40:50.636783,2025-09-05T07:48:52.403470,481.766687,0.07897467170455848,0.034861607540834984,0.074426843336727,50.0,passed,0.5543611375234452,0.415,0.019305548443081928,0.0,0.38224990146313725,0.585,0.980694451556918,0.0,0.5221876231710785,7.0,6.0,13.0,3.875104325796644
281,COMPLETE,"[12.0, 4.385020739101376]",2025-09-05T07:48:52.414480,2025-09-05T07:56:54.208568,481.794088,0.054491652422439966,0.3592048430001047,0.06791946296326956,50.0,passed,0.6584972730148425,0.314,0.05069902815007708,0.072,0.3637118797905526,0.6859999999999999,0.9493009718499229,0.36,0.5453601502618093,12.0,2.0,14.0,4.385020739101376
282,COMPLETE,"[-5.0, -5.0]",2025-09-05T07:56:54.220579,2025-09-05T07:56:54.886174,0.665595,0.4209615472920173,0.16888521590617497,0.06563883086775078,50.0,penalized,0.2848740491325255,0.778,0.171303803469898,2.408,7.406871666982937,0.22199999999999998,0.8286961965301021,0.0,0.0,,,,
283,COMPLETE,"[11.0, 4.961289083001147]",2025-09-05T07:56:54.897183,2025-09-05T08:04:57.234571,482.337388,0.054491652422439966,0.15655485837628175,0.07887946800609245,50.0,passed,0.5910910443321923,0.472,0.04466301572000977,0.048,0.32217280695122125,0.528,0.9553369842799903,0.23999999999999988,0.5972839913109735,11.0,3.0,14.0,4.961289083001147
284,COMPLETE,"[-5.0, -5.0]",2025-09-05T08:04:57.245581,2025-09-05T08:04:57.916180,0.670599,0.5293692419690337,0.15655485837628175,0.00914848305656962,50.0,penalized,0.32977649973672274,0.628,0.20169400105310886,1.528,3.3435301710017455,0.372,0.7983059989468911,0.0,0.0,,,,
285,COMPLETE,"[12.0, 4.937469732225366]",2025-09-05T08:04:57.928190,2025-09-05T08:13:00.496616,482.568426,0.054491652422439966,0.2434634999466773,0.067722154015908,50.0,passed,0.644991790165592,0.346,0.04887301021514013,0.068,0.35875982912249155,0.654,0.9511269897848599,0.33999999999999997,0.5515502135968856,12.0,3.0,15.0,4.937469732225366
286,COMPLETE,"[12.0, 4.658372658044855]",2025-09-05T08:13:00.508626,2025-09-05T08:21:02.262290,481.753664,0.054491652422439966,0.15655485837628175,0.09280597684120843,50.0,passed,0.5769129885595691,0.52,0.04230743511042259,0.044,0.29804061065130105,0.48,0.9576925648895774,0.21999999999999986,0.6274492366858737,12.0,3.0,15.0,4.658372658044855
287,COMPLETE,"[11.0, 5.011931114505003]",2025-09-05T08:21:02.273300,2025-09-05T08:29:04.188836,481.915536,0.054491652422439966,0.29244144942002204,0.05699302742651034,50.0,passed,0.6718422904686108,0.274,0.04648923894398677,0.08,0.4025415991815703,0.726,0.9535107610560132,0.4,0.4968230010230372,11.0,3.0,14.0,5.011931114505003
288,COMPLETE,"[12.0, 2.9110100329600463]",2025-09-05T08:29:04.201848,2025-09-05T08:37:06.271968,482.07012,0.054491652422439966,0.5121278912409327,0.09280597684120843,50.0,passed,0.5869963366432341,0.522,0.054076399909815484,0.06,0.3071382535172478,0.478,0.9459236000901845,0.29999999999999993,0.6160771831034403,12.0,2.0,14.0,2.9110100329600463
289,COMPLETE,"[-5.0, -5.0]",2025-09-05T08:37:06.282978,2025-09-05T08:37:06.953578,0.6706,0.502005446591931,0.3445118692135247,0.017766519352954382,50.0,penalized,0.29421843359910976,0.716,0.22072626560356085,2.4,4.25943329665793,0.28400000000000003,0.7792737343964391,0.0,0.0,,,,
290,COMPLETE,"[12.0, 4.272217469355523]",2025-09-05T08:37:06.965588,2025-09-05T08:45:08.785656,481.820068,0.054491652422439966,0.39047898479417875,0.067722154015908,50.0,passed,0.6615328449921339,0.304,0.05095731632511534,0.072,0.3653113037063484,0.696,0.9490426836748846,0.36,0.5433608703670645,12.0,2.0,14.0,4.272217469355523
291,COMPLETE,"[4.0, 6.120489243888738]",2025-09-05T08:45:08.797667,2025-09-05T08:53:10.697086,481.899419,0.054491652422439966,0.15655485837628175,0.017766519352954382,50.0,passed,0.665951771322768,0.218,0.028707224338115126,0.1,0.602285690370813,0.782,0.9712927756618849,0.5,0.2471428870364838,4.0,4.0,8.0,6.120489243888738
292,COMPLETE,"[-5.0, -5.0]",2025-09-05T08:53:10.708096,2025-09-05T08:53:11.378750,0.670654,0.789695656279165,0.15655485837628175,0.034430780467640275,50.0,penalized,0.29317856890843796,0.742,0.18848572436624805,1.228,5.737749842126059,0.258,0.8115142756337519,0.0,0.0,,,,
293,COMPLETE,"[11.0, 5.52745618851036]",2025-09-05T08:53:11.389760,2025-09-05T09:01:14.122841,482.733081,0.054491652422439966,0.10940170418090282,0.06794593232560361,50.0,passed,0.6016945377348935,0.422,0.04072284171196211,0.044,0.3376990073484644,0.5780000000000001,0.959277158288038,0.21999999999999986,0.5778762408144196,11.0,3.0,14.0,5.52745618851036
294,COMPLETE,"[-5.0, -5.0]",2025-09-05T09:01:14.134853,2025-09-05T09:01:14.821465,0.686612,0.1805949986400818,0.2830995321046117,0.043796440115356314,50.0,penalized,0.31557214796917094,0.695,0.16471140812331628,1.224,4.7079866975452225,0.30500000000000005,0.8352885918766837,0.0,0.0,,,,
295,COMPLETE,"[8.0, 5.729545936394043]",2025-09-05T09:01:14.833475,2025-09-05T09:09:17.251783,482.418308,0.054491652422439966,0.15655485837628175,0.04371087269574552,50.0,passed,0.6651097642756763,0.255,0.04163093639997972,0.076,0.4449300064973154,0.745,0.9583690636000203,0.38,0.44383749187835575,8.0,4.0,12.0,5.729545936394043
296,COMPLETE,"[-5.0, -5.0]",2025-09-05T09:09:17.262793,2025-09-05T09:09:17.942401,0.679608,0.5741046664903592,0.08277117114342886,0.0019355085113247556,50.0,penalized,0.41460750128934565,0.506,0.1451699948426176,0.372,2.1871262423876794,0.494,0.8548300051573824,0.14000000000000012,0.0,,,,
297,COMPLETE,"[-5.0, -5.0]",2025-09-05T09:09:17.953410,2025-09-05T09:09:18.639023,0.685613,0.5636040748083068,0.15655485837628175,0.00914848305656962,50.0,penalized,0.3255656951520352,0.639,0.2031372193918591,1.524,3.408137996711888,0.361,0.7968627806081409,0.0,0.0,,,,
298,COMPLETE,"[-5.0, -5.0]",2025-09-05T09:09:18.650033,2025-09-05T09:09:19.323634,0.673601,0.7181408024487691,0.16888521590617497,0.034430780467640275,50.0,penalized,0.28794360588656154,0.754,0.1926255764537538,2.4,5.862774831866637,0.246,0.8073744235462462,0.0,0.0,,,,
299,COMPLETE,"[11.0, 5.22755844160656]",2025-09-05T09:09:19.335644,2025-09-05T09:17:21.885263,482.549619,0.054491652422439966,0.15655485837628175,0.06563883086775078,50.0,passed,0.6302647938245436,0.37,0.04556432278241583,0.06,0.35537650191940934,0.63,0.9544356772175842,0.29999999999999993,0.5557793726007383,11.0,3.0,14.0,5.22755844160656
