number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,param_weight_2,param_weight_3,param_weight_4,param_weight_5,param_weight_6,param_weight_7,param_weight_8,param_weight_9,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
303,COMPLETE,[0.0519272248066389],2025-09-19T00:08:45.311004,2025-09-19T00:19:50.122599,664.811595,0.049611611932006194,0.2,0.036212606650234104,50.0,7,2.0772642965214207,0.3919958003136094,0.6687732781033239,0.09463242330488804,0.4826637806913288,0.18868238396991927,0.05484411753127066,0.02956355943116401,,,,28.0,7.0,35.0,5.413907454408032,gradient,"[0.20510933435029688, 0.3499314069010355, 0.04951581965034441, 0.2525507842007333, 0.09872686939180365, 0.028696839177533972, 0.0154689463282522]"
304,COMPLETE,[0.041770030740699154],2025-09-19T00:19:50.138614,2025-09-19T00:32:49.725243,779.586629,0.04933451755152861,0.2,0.043983302560069645,50.0,9,1.0385790727584037,0.5653137949260841,0.4497693551432493,0.48961080905541915,0.8535360992263621,0.599826936819425,0.5238329525034778,0.07273927425326258,0.5955942208051066,0.5119524143992652,,31.0,7.0,38.0,5.4354080375066545,gradient,"[0.12125535635069044, 0.09647198409627655, 0.10501766215156164, 0.18307677045702217, 0.12865815344607384, 0.1123580423724642, 0.015602001400696744, 0.12775026919974203, 0.10980976052547228]"
305,COMPLETE,[0.051505388347786],2025-09-19T00:32:49.742259,2025-09-19T00:42:55.740996,605.998737,0.04928306561243613,0.2,0.03208511950318983,50.0,5,1.4205675290513144,0.6434890765305062,0.7303842512752258,0.5952892450492967,0.4638664744430393,0.6032807747193982,,,,,,23.0,7.0,30.0,5.49937903664452,gradient,"[0.21193129629404617, 0.24054997483422963, 0.19605681894931218, 0.15277310341631234, 0.19868880650609966]"
306,COMPLETE,[0.057601260954823076],2025-09-19T00:42:55.756010,2025-09-19T00:56:45.197313,829.441303,0.05001839516748957,0.2,0.05078711608983939,50.0,10,1.6581834604656005,0.7062879197685678,0.6134491692362831,0.09279309642361327,0.979863850887291,0.9770698968891834,0.606976401682801,0.11152540233426508,0.8049756265627059,0.38626828126118584,0.3601507462236537,32.0,7.0,39.0,4.9584347680085195,gradient,"[0.12524255780176624, 0.10877991947207005, 0.016454542711487077, 0.17375443009534297, 0.17325899199522918, 0.10763213548516565, 0.019776250247620395, 0.14274236273477237, 0.06849505164791002, 0.06386375780863607]"
307,COMPLETE,[0.04537522850817346],2025-09-19T00:56:45.214328,2025-09-19T01:09:43.275133,778.060805,0.04614118321868952,0.2,0.041644593200374926,50.0,9,0.5398385981909376,0.7133780772383707,0.9305022324834759,0.8368993525284651,0.690430979659867,0.3865637900590782,0.6529956708876978,0.3348967244556147,0.49349976526506817,0.12828666241640946,,28.0,7.0,35.0,5.828228970535408,gradient,"[0.1380521587783947, 0.1800697919394237, 0.16195586321359556, 0.13361146111822203, 0.07480740917888061, 0.12636702039957787, 0.06480885417433746, 0.09550154416745404, 0.024825897030113963]"
308,COMPLETE,[0.045538919706271115],2025-09-19T01:09:43.290146,2025-09-19T01:20:16.520752,633.230606,0.04876384126812388,0.2,0.03600790625033329,50.0,6,2.0433799041545098,0.6607265296248179,0.594116487711653,0.9580123230360815,0.22743240841542298,0.7756829339478617,0.7496904145906712,,,,,23.0,7.0,30.0,5.436317152601152,gradient,"[0.1666119502925385, 0.14981524470464277, 0.24157695262510845, 0.05735043989733487, 0.19559990501225544, 0.18904550746811993]"
309,COMPLETE,[0.04808028793017517],2025-09-19T01:20:16.536767,2025-09-19T01:33:16.089396,779.552629,0.0466063982519046,0.2,0.03402974133684242,50.0,9,0.9169452201921281,0.14797632873018202,0.07393180004817805,0.31399352096072264,0.8841724985427899,0.11927544826623601,0.6863169694066862,0.8262982813218077,0.7201381018524614,0.804518749350243,,24.0,6.0,30.0,5.897658585186558,gradient,"[0.03233309162943285, 0.016154230110988568, 0.06860814409568844, 0.1931932671727221, 0.026061898082130792, 0.1499614813334324, 0.18054764753581562, 0.1573514590667926, 0.17578878097299672]"
310,COMPLETE,[0.042691563650028276],2025-09-19T01:33:16.104410,2025-09-19T01:43:48.757962,632.653552,0.04912937135235849,0.2,0.0420058195019849,50.0,6,1.458052329733592,0.9789040346318394,0.04879861545416703,0.17232770918704102,0.7611545386320581,0.1268289955713866,0.40281791063702743,,,,,31.0,7.0,38.0,5.377051640531704,gradient,"[0.39300286475193325, 0.019591292906079753, 0.06918480360755311, 0.30558247143586276, 0.05091832991771386, 0.1617202373808573]"
311,COMPLETE,[0.10729124304053198],2025-09-19T01:43:48.773976,2025-09-19T01:53:05.049660,556.275684,0.04636124647997297,0.2,0.030081198548579914,50.0,3,0.18024009782453188,0.5554134342588317,0.508001887980068,0.25797179188237507,,,,,,,,27.0,8.0,35.0,6.0034949218018365,gradient,"[0.42032605609914914, 0.3844459224334803, 0.19522802146737056]"
312,COMPLETE,[0.04022243706716154],2025-09-19T01:53:05.065674,2025-09-19T02:06:53.501580,828.435906,0.0497342473253171,0.2,0.04407434639801765,50.0,10,1.9799110006648597,0.2216554458043094,0.2310561444890266,0.43597294060983033,0.8630201068831533,0.1450406451314654,0.8134986893019085,0.42448947075959353,0.24918796328303133,0.34107225990125895,0.46188219778455036,28.0,7.0,35.0,5.237634807730409,gradient,"[0.05294053442398777, 0.05518581204629887, 0.10412846111915003, 0.20612507629240892, 0.034641735232793694, 0.19429730322474809, 0.10138573116407366, 0.05951644409348521, 0.08146223365209486, 0.11031666875095887]"
313,COMPLETE,[0.06451943289188503],2025-09-19T02:06:53.517594,2025-09-19T02:20:44.845044,831.32745,0.049663237052086605,0.2,0.049143421273379374,50.0,10,0.18270293922401604,0.754226889285985,0.7246775944802524,0.3238070321799093,0.8778064122060809,0.6789819794757471,0.2225369256140486,0.6819124664687326,0.712107523957933,0.47207834476119004,0.25202070551788297,36.0,9.0,45.0,5.608159904784319,gradient,"[0.1323168885140731, 0.1271329434678006, 0.056806697806256655, 0.1539969137016139, 0.11911638812878708, 0.03904049828376465, 0.1196304945949592, 0.12492772824206087, 0.08281849745877955, 0.04421294980190441]"
314,COMPLETE,[0.03563496877464523],2025-09-19T02:20:44.862059,2025-09-19T02:31:19.043670,634.181611,0.04702922502498932,0.2,0.04767252586939706,50.0,6,1.339152745393624,0.2343196494940451,0.015550801207084656,0.2985763774263687,0.3021945237732692,0.07707577346561831,0.21394919489548916,,,,,29.0,6.0,35.0,5.267273429577635,gradient,"[0.20524355088297333, 0.01362114387636277, 0.26152683330264254, 0.26469601354619265, 0.06751164687764345, 0.1874008115141853]"
315,COMPLETE,[0.06085550269221985],2025-09-19T02:31:19.058683,2025-09-19T02:43:35.121158,736.062475,0.047117668682096985,0.2,0.034721022099420795,50.0,8,2.2444537454033804,0.3526410240756045,0.7684379602052205,0.13441725868940974,0.797516052238932,0.7812267167712494,0.7005409160829255,0.9454127608863573,0.33141589623867707,,,20.0,6.0,26.0,5.411582413246474,gradient,"[0.07328963231987386, 0.15970500230852339, 0.02793603351344658, 0.1657483226490895, 0.16236289858990352, 0.1455939118238769, 0.19648579973787375, 0.06887839905741254]"
316,COMPLETE,[0.05630252163496201],2025-09-19T02:43:35.138173,2025-09-19T02:56:31.663320,776.525147,0.04933103281178268,0.2,0.05128452131590927,50.0,9,2.8209201374593156,0.3598144355338973,0.8322014086918782,0.2720970450910151,0.8460106864928836,0.5347788816925136,0.7914867165713622,0.11829593529574853,0.8544688662402905,0.4759710935420334,,30.0,6.0,36.0,4.972349120914156,gradient,"[0.0707582273082473, 0.16365406895109438, 0.053508427303325, 0.16636969100821503, 0.10516533505472532, 0.15564744343710113, 0.02326313191653405, 0.168033008946788, 0.09360066607396975]"
317,COMPLETE,[0.043606618312390474],2025-09-19T02:56:31.681336,2025-09-19T03:06:15.414152,583.732816,0.0466197110021414,0.2,0.04423488431054799,50.0,4,1.3820138065571643,0.5346641227616822,0.7494752573945639,0.5277404526181458,0.5770389114029145,,,,,,,28.0,6.0,34.0,5.36671926178122,gradient,"[0.2238100915172857, 0.3137299078176338, 0.22091184721307405, 0.24154815345200645]"
318,COMPLETE,[0.07881008511778805],2025-09-19T03:06:15.428164,2025-09-19T03:15:57.591114,582.16295,0.045546426010350034,0.2,0.03172897180433057,50.0,4,1.1512038979447055,0.36896735096722083,0.22746352564953923,0.7209443117908033,0.4539298879607506,,,,,,,21.0,6.0,27.0,5.836723985728494,gradient,"[0.20830254250934022, 0.12841578149592672, 0.40701306703695955, 0.25626860895777354]"
319,COMPLETE,[0.032563376325092305],2025-09-19T03:15:57.606128,2025-09-19T03:26:02.452159,604.846031,0.04641778283170187,0.2,0.04660128953422045,50.0,5,2.589867885660442,0.05199329838304357,0.8982891880294376,0.8098115771085356,0.7635634908768504,0.6705233812003751,,,,,,25.0,6.0,31.0,5.313783025777667,gradient,"[0.016277505699064502, 0.2812267702240217, 0.2535271462187426, 0.2390482900849953, 0.20992028777317587]"
320,COMPLETE,[0.15381354621293267],2025-09-19T03:26:02.468174,2025-09-19T03:36:37.110465,634.642291,0.049294403975581186,0.2,0.04514316386665446,50.0,6,0.05860751651985974,0.24208230282142545,0.49600053458185217,0.5733556874491463,0.9845048744678322,0.5641485089124759,0.7561615539699544,,,,,42.0,10.0,52.0,5.665472491924133,gradient,"[0.06694284716259113, 0.13715867534344084, 0.15854964079312936, 0.2722444332948286, 0.15600358625549685, 0.20910081715051326]"
321,COMPLETE,[0.06341318227338898],2025-09-19T03:36:37.125478,2025-09-19T03:47:10.226467,633.100989,0.051203175673523706,0.2,0.05247123344951718,50.0,6,1.7428240092295182,0.8430399406087877,0.3521373689203956,0.46755503507055984,0.13049739692995926,0.4735860433911731,0.3405053376444456,,,,,35.0,8.0,43.0,4.9753398215303175,gradient,"[0.3233356771103545, 0.1350571534410501, 0.17932391642289786, 0.050050373849448965, 0.18163702172796262, 0.13059585744828597]"
322,COMPLETE,[0.04177123326075571],2025-09-19T03:47:10.242481,2025-09-19T03:56:27.865825,557.623344,0.046307860490750544,0.2,0.05432034080734963,50.0,3,2.0676968036697874,0.5407702330687741,0.4961900531304973,0.34425399453870403,,,,,,,,34.0,5.0,39.0,5.048094016138986,gradient,"[0.3915179857392174, 0.35924190768240943, 0.24924010657837317]"
323,COMPLETE,[0.04339239771207654],2025-09-19T03:56:27.881840,2025-09-19T04:06:08.559116,580.677276,0.04543863528552371,0.2,0.03216538092629065,50.0,4,0.5636185588394581,0.42521886279069826,0.4169675058391577,0.13623694075464554,0.3150574575366393,,,,,,,24.0,6.0,30.0,5.8063736600713405,gradient,"[0.32873999650017405, 0.3223608085272588, 0.10532583416677231, 0.24357336080579486]"
324,COMPLETE,[0.05085526258180152],2025-09-19T04:06:08.574129,2025-09-19T04:16:13.022458,604.448329,0.05054358178575881,0.2,0.05034226740852303,50.0,5,0.8392014620563482,0.20562684871183412,0.14216493310920997,0.27238306812214197,0.6515817670414892,0.02411122120509545,,,,,,36.0,9.0,45.0,5.468950581463922,gradient,"[0.15867887345601484, 0.10970635192845254, 0.21019355531088765, 0.5028149845525139, 0.018606234752131055]"
325,COMPLETE,[0.07038130916622418],2025-09-19T04:16:13.042476,2025-09-19T04:26:19.500550,606.458074,0.04745460541727236,0.2,0.03364045783435915,50.0,5,2.5526426826125603,0.20881697942588012,0.019181816696957295,0.752533451628108,0.7179858646944667,0.3390615849956522,,,,,,20.0,7.0,27.0,5.596802341649665,gradient,"[0.1024828524195285, 0.009414020330614389, 0.3693271250067874, 0.3523719173272897, 0.16640408491578]"
326,COMPLETE,[0.03912774588810813],2025-09-19T04:26:19.515564,2025-09-19T04:36:33.450319,613.934755,0.047239742984988155,0.2,0.041573783084802876,50.0,5,2.054555036907981,0.5882819285812128,0.37400532213020005,0.34201034576298406,0.6455899835990597,0.6437747636349683,,,,,,24.0,6.0,30.0,5.270869138341527,gradient,"[0.2268151558001516, 0.14419969624706286, 0.13186386677996675, 0.24891057433327793, 0.24821070683954086]"
327,COMPLETE,[0.04386274143494661],2025-09-19T04:36:33.468334,2025-09-19T04:46:14.701253,581.232919,0.05269707479555365,0.2,0.04695203398488226,50.0,4,1.6460836877681522,0.5042047182943188,0.42780593675985346,0.08796166873736291,0.8719131277366265,,,,,,,33.0,11.0,44.0,5.305675934634104,gradient,"[0.26650911548955025, 0.2261267649234763, 0.046494183179173074, 0.46086993640780033]"
328,COMPLETE,[0.058127762206126046],2025-09-19T04:46:14.716267,2025-09-19T04:55:30.481594,555.765327,0.05235495251348984,0.2,0.04643120326129381,50.0,3,2.0948967906380713,0.5086853892183706,0.7370552909365097,0.6472697217728038,,,,,,,,31.0,10.0,41.0,5.059272020022583,gradient,"[0.268717693627234, 0.38935617584877186, 0.3419261305239941]"
329,COMPLETE,[0.06438461092927032],2025-09-19T04:55:30.496607,2025-09-19T05:08:26.907249,776.410642,0.04921846194323,0.2,0.05462323967909198,50.0,9,0.8552130684863348,0.3842968280536937,0.8827881916834625,0.21109897007742742,0.9398719863492576,0.6838524602552803,0.8805376506940176,0.6900826067013819,0.637570229024772,0.9089300455018658,,35.0,7.0,42.0,5.367727873916868,gradient,"[0.061793702844931374, 0.1419495223735763, 0.03394404032398891, 0.1511284142803978, 0.10996129198569864, 0.14158764256872225, 0.11096307964062306, 0.10251925698857697, 0.14615304899348466]"
330,COMPLETE,[0.031550047313929214],2025-09-19T05:08:26.924264,2025-09-19T05:20:41.737738,734.813474,0.05053552821157131,0.2,0.04163823045075846,50.0,8,2.9351012091131956,0.07986677450776977,0.3503629417341738,0.38531319724116486,0.5378787904052024,0.22406591230974182,0.5498826528585234,0.39261044685315044,0.6950082035189015,,,24.0,7.0,31.0,5.290829611922737,gradient,"[0.024842006149733108, 0.10897796244860489, 0.11984899696315073, 0.16730346632136914, 0.06969414760831061, 0.17103718446290922, 0.12211875583164551, 0.21617748021427685]"
331,COMPLETE,[0.09601671605873748],2025-09-19T05:20:41.753753,2025-09-19T05:30:00.145043,558.39129,0.050519977967832086,0.2,0.050720043950627514,50.0,3,2.5301887135839074,0.9278317805456009,0.8289364322433704,0.6232682916476951,,,,,,,,36.0,8.0,44.0,4.907302449310453,gradient,"[0.3898393065887914, 0.34828727655989145, 0.26187341685131726]"
332,COMPLETE,[0.04717718390914632],2025-09-19T05:30:00.160056,2025-09-19T05:39:16.830189,556.670133,0.050375901349815816,0.2,0.03749220502694005,50.0,3,0.7149540884081006,0.9879314407794845,0.935341004228635,0.7875766279650908,,,,,,,,29.0,9.0,38.0,5.580661661975829,gradient,"[0.36443616526977624, 0.34503617835233075, 0.2905276563778931]"
333,COMPLETE,[0.11717902676952424],2025-09-19T05:39:16.848205,2025-09-19T05:53:06.736203,829.887998,0.04889024022341534,0.2,0.030446467809533882,50.0,10,0.13211316028371822,0.23514973478123125,0.7381633625811785,0.6245020167718326,0.39545486464708074,0.9957214407606946,0.6105679726840331,0.749459252983074,0.9333032637356686,0.40995290811602186,0.11857635752830202,31.0,9.0,40.0,5.960892524082359,gradient,"[0.04046734767697068, 0.12703188231857854, 0.10747169356234475, 0.06805455048933398, 0.17135552277005298, 0.10507375844593131, 0.12897581274503525, 0.16061386459474453, 0.0705495452901544, 0.02040602210685365]"
334,COMPLETE,[0.04817422383977878],2025-09-19T05:53:06.753218,2025-09-19T06:02:24.045230,557.292012,0.04542462224050404,0.2,0.04771577633547405,50.0,3,0.7172342931722315,0.49599170530470005,0.49125338002752345,0.7495238233030623,,,,,,,,30.0,6.0,36.0,5.532317443593609,gradient,"[0.2855830173137077, 0.2828547756612821, 0.43156220702501025]"
335,COMPLETE,[0.03879722537612491],2025-09-19T06:02:24.061244,2025-09-19T06:12:29.737689,605.676445,0.04892147192351992,0.2,0.04621373642562389,50.0,5,2.066378350389465,0.2881149326135616,0.46483866028813653,0.2304489392428553,0.7494700321599499,0.04184070422942949,,,,,,29.0,8.0,37.0,5.339098313691682,gradient,"[0.16234449683895671, 0.26192324615464985, 0.1298513643464367, 0.4223048564791974, 0.02357603618075924]"
336,COMPLETE,[0.04530984713423027],2025-09-19T06:12:29.754704,2025-09-19T06:23:01.837843,632.083139,0.04740333838982704,0.2,0.031232227901298357,50.0,6,1.0187334421061867,0.42052144776116446,0.9756010977007852,0.3057810090429087,0.8701186615357828,0.6746541633886061,0.7617573795367679,,,,,23.0,6.0,29.0,5.716290969067732,gradient,"[0.1049091672827441, 0.24338710737543626, 0.07628441117654533, 0.21707198218992943, 0.1683086721539424, 0.1900386598214024]"
337,COMPLETE,[0.039864527410931085],2025-09-19T06:23:01.866869,2025-09-19T06:33:07.644691,605.777822,0.04810240365502801,0.2,0.0398871383838936,50.0,5,2.895548515762282,0.014899610623547745,0.8403104304413367,0.3075464962525961,0.9518453985113853,0.2319879568086736,,,,,,27.0,7.0,34.0,5.453280828819798,gradient,"[0.00634947362140078, 0.3580985467796581, 0.13106103338189934, 0.4056292075141951, 0.09886173870284674]"
338,COMPLETE,[0.051630598790485566],2025-09-19T06:33:07.660705,2025-09-19T06:42:47.947784,580.287079,0.04786929801503253,0.2,0.051568190448066195,50.0,4,1.0618044134439413,0.265433792267837,0.36827546208006295,0.8634980603875669,0.32109771993808356,,,,,,,33.0,7.0,40.0,5.4177389837492065,gradient,"[0.14597869290698615, 0.2025377783470645, 0.47489175024068236, 0.17659177850526708]"
339,COMPLETE,[0.09234374205317672],2025-09-19T06:42:47.963799,2025-09-19T06:53:53.007489,665.04369,0.05214268237733076,0.2,0.054198509309151384,50.0,7,0.2064614782409906,0.392085095085505,0.130216352518986,0.7468369083239643,0.9381054602034234,0.4285003267999989,0.9763624453926413,0.627213316745258,,,,40.0,10.0,50.0,5.446809723804175,gradient,"[0.0924877347936429, 0.030716330787695697, 0.17616903773429, 0.2212867821278476, 0.10107761065343474, 0.2303111034920991, 0.14795140041098984]"
340,COMPLETE,[0.04368942480140218],2025-09-19T06:53:53.022503,2025-09-19T07:06:09.392819,736.370316,0.04569232138914494,0.2,0.05378680460250844,50.0,8,1.5770624213898534,0.28035889623366417,0.6918342172750378,0.14212190297765784,0.880818120432803,0.10369774239424986,0.6609855689446454,0.08619186290173228,0.8884190626084987,,,30.0,5.0,35.0,5.181850140249647,gradient,"[0.07507413270451774, 0.18525844742213596, 0.03805721433383969, 0.2358643058959795, 0.02776804366919897, 0.17699783736259048, 0.023080342519757956, 0.2378996760919798]"
341,COMPLETE,[0.07759268356385957],2025-09-19T07:06:09.408833,2025-09-19T07:18:24.943990,735.535157,0.05267276919920543,0.2,0.051470875630536164,50.0,8,1.093083079335165,0.3746151312249013,0.07026067042840387,0.9496571305669474,0.9348302004506345,0.707277560659108,0.1378536451050872,0.5586713836214903,0.7079511484569895,,,37.0,8.0,45.0,5.257968317362177,gradient,"[0.08435155888648829, 0.015820495716943172, 0.21383295199280153, 0.2104943931238028, 0.15925668728851078, 0.03104031015719388, 0.12579524473466214, 0.15940835809959747]"
342,COMPLETE,[0.04297346589859308],2025-09-19T07:18:24.960004,2025-09-19T07:31:21.883686,776.923682,0.05073886218407635,0.2,0.0360606643686333,50.0,9,1.7628472187521866,0.33940576613968254,0.49089379143385803,0.05401932364563004,0.16964861344867974,0.9517573973892819,0.6360744654677143,0.30444940642473156,0.10765260227970687,0.1655101430422962,,26.0,9.0,35.0,5.645377001529602,gradient,"[0.1054247849839103, 0.1524793553169992, 0.01677925406244583, 0.0526955354915359, 0.29563086130751426, 0.19757476285211875, 0.09456678823068997, 0.033438596454562645, 0.05141006130022324]"
343,COMPLETE,[0.035446386697365426],2025-09-19T07:31:21.899700,2025-09-19T07:44:20.924502,779.024802,0.05275816269028883,0.2,0.03702730462279167,50.0,9,1.4393136471856511,0.5679753899782877,0.5750606284247695,0.0801333748856444,0.2191407024291869,0.8984318284229861,0.7842467757365248,0.9192208030823235,0.2407857978401639,0.5733557209842242,,27.0,9.0,36.0,5.462128208489644,gradient,"[0.11690703027252908, 0.11836539308219694, 0.01649394507032087, 0.04510598378886028, 0.18492526052451821, 0.1614224192982518, 0.18920427918046193, 0.04956121876754413, 0.11801447001531667]"
344,COMPLETE,[0.03997646842497583],2025-09-19T07:44:20.940516,2025-09-19T07:55:27.188862,666.248346,0.04504873649024128,0.2,0.04030275018681366,50.0,7,2.241519576572634,0.036611408760672544,0.6641797559414933,0.6781311498443614,0.5006525021186826,0.8067763908583266,0.7495381172543112,0.922751660478884,,,,22.0,5.0,27.0,5.39650374080393,gradient,"[0.008399730302291936, 0.152382304068655, 0.15558316276522102, 0.11486435882472511, 0.18509815182926934, 0.1719660141290949, 0.21170627808074272]"
345,COMPLETE,[0.035753993447184954],2025-09-19T07:55:27.204876,2025-09-19T08:05:33.260798,606.055922,0.049886054525427895,0.2,0.03938158719249537,50.0,5,2.6515129273679974,0.31307163315448333,0.29962612207936024,0.6667030958931425,0.3835913564551524,0.9990423302017611,,,,,,23.0,7.0,30.0,5.290464719999795,gradient,"[0.11760614999950766, 0.11255530979278508, 0.25044870246054807, 0.14409706223213994, 0.37529277551501933]"
346,COMPLETE,[0.032563130354383615],2025-09-19T08:05:33.276812,2025-09-19T08:18:30.897734,777.620922,0.05069042243520333,0.2,0.042356594300692045,50.0,9,1.879147523507148,0.43566526582773707,0.3143958400931109,0.4147527642953884,0.46142922693775096,0.8537793871094115,0.3729641538134668,0.7011800054479663,0.12709441503971702,0.09792884071758141,,29.0,7.0,36.0,5.300237501056277,gradient,"[0.11528006727327811, 0.08319133160067756, 0.1097464735429601, 0.12209739103753452, 0.22591597931387086, 0.09868891581349554, 0.185537118836277, 0.033630068460931015, 0.025912654120975324]"
347,COMPLETE,[0.0489034325088331],2025-09-19T08:18:30.913748,2025-09-19T08:28:14.856936,583.943188,0.047260394971914546,0.2,0.05002173279478878,50.0,4,1.5941873901628303,0.9434478197712695,0.4155784354848323,0.17187289007050188,0.9750682354732867,,,,,,,33.0,7.0,40.0,5.239038727360905,gradient,"[0.37648048693679576, 0.16583553268446058, 0.0685854458391398, 0.38909853453960386]"
348,COMPLETE,[0.04228871538793234],2025-09-19T08:28:14.871950,2025-09-19T08:37:56.652600,581.78065,0.04948391503049555,0.2,0.05156951115619195,50.0,4,0.8093586059842783,0.3203204187925931,0.05074682828830385,0.2972750451154688,0.8458210573926859,,,,,,,32.0,9.0,41.0,5.543383669670289,gradient,"[0.21154944668257158, 0.03351476464020654, 0.1963295738178778, 0.558606214859344]"
349,COMPLETE,[0.0336850034676491],2025-09-19T08:37:56.668615,2025-09-19T08:50:53.363561,776.694946,0.04811248819219616,0.2,0.037778881758840865,50.0,9,2.808582209214518,0.7686334954177512,0.24772334785522465,0.8091145330076914,0.5016969296822835,0.4870394916762774,0.24437427870201373,0.1221182415086751,0.6942312524520856,0.3026411944934517,,23.0,6.0,29.0,5.377955759175926,gradient,"[0.18399045060209399, 0.05929839210529081, 0.19368053617787984, 0.12009292427174469, 0.11658432278680471, 0.05849671387207518, 0.029231864621909073, 0.16618052911068257, 0.07244426645151922]"
350,COMPLETE,[0.04337703806338409],2025-09-19T08:50:53.379576,2025-09-19T09:03:08.673139,735.293563,0.05232866087371813,0.2,0.04395108970511537,50.0,8,2.5677519655579055,0.13551172938360545,0.3120580569154407,0.9831132234772588,0.47287823479301355,0.13462185531854137,0.13418167161514735,0.24816866504377239,0.09663826629763494,,,33.0,9.0,42.0,5.239682127516497,gradient,"[0.05383491687534729, 0.12397170068407086, 0.39056263915820155, 0.18786093704241916, 0.05348139547509537, 0.05330652313607431, 0.09859028081530583, 0.03839160681348567]"
351,COMPLETE,[0.04457316850982569],2025-09-19T09:03:08.689153,2025-09-19T09:15:25.407841,736.718688,0.04716196807773454,0.2,0.045779823425543875,50.0,8,1.1350499632373166,0.7402760073016766,0.47667192792910845,0.5612602833621645,0.346100073848833,0.1519297049972707,0.027261724353796826,0.42311636197402885,0.8468733957482174,,,29.0,6.0,35.0,5.5677568482062085,gradient,"[0.20715774078678081, 0.13339116587906963, 0.15706224590265885, 0.09685213174205201, 0.042515783485078784, 0.00762888054101564, 0.11840425567208987, 0.23698779599125436]"
352,COMPLETE,[0.04305182878317801],2025-09-19T09:15:25.424856,2025-09-19T09:26:30.462220,665.037364,0.04631962108327814,0.2,0.03884230444374179,50.0,7,0.9693984970622199,0.9112922341218099,0.5784838845137774,0.15290998656906485,0.07797345674251377,0.6055065496180451,0.26903218282174446,0.48850459242958544,,,,26.0,6.0,32.0,5.665530583632563,gradient,"[0.2955188186312534, 0.18759391087478436, 0.0495864848791971, 0.02528565805605534, 0.1963569681783252, 0.08724322436247407, 0.15841493501791054]"
353,COMPLETE,[0.09055007425292688],2025-09-19T09:26:30.479235,2025-09-19T09:35:47.476496,556.997261,0.049869438714968226,0.2,0.0476760887294584,50.0,3,1.1839094253695457,0.14908516025680926,0.5201840551384783,0.061948345893120614,,,,,,,,40.0,9.0,49.0,5.423180320504415,gradient,"[0.20388618675147877, 0.7113943683490205, 0.08471944489950076]"
354,COMPLETE,[0.04557775778888819],2025-09-19T09:35:47.492511,2025-09-19T09:48:02.690604,735.198093,0.052402691384258786,0.2,0.053133091093963664,50.0,8,2.8439328162442807,0.30844656250747193,0.6015866656369036,0.48564524329432246,0.7774317852547599,0.22040503265463682,0.20552049214053522,0.728575935689488,0.8005957419830583,,,32.0,8.0,40.0,5.05967084881236,gradient,"[0.0747168269906053, 0.14572588020059, 0.11764070679553548, 0.18832187891369412, 0.05339000881981392, 0.04978443892989225, 0.17648723880692024, 0.19393302054294864]"
355,COMPLETE,[0.045487036922936784],2025-09-19T09:48:02.705617,2025-09-19T10:01:52.835038,830.129421,0.04782568417726212,0.2,0.0540960743016802,50.0,10,1.5377464766937035,0.11943504436294064,0.5083758120118069,0.4640161062819684,0.6134659626061802,0.9312079799221752,0.6276438315436362,0.8532963937597249,0.7000292379354203,0.11198838814910006,0.6462011730024387,32.0,6.0,38.0,5.22694284982061,gradient,"[0.021420790699485163, 0.09117769348076465, 0.08322173736254122, 0.11002571361142861, 0.16701305167173106, 0.11256852811527797, 0.1530395333534459, 0.1255509207479105, 0.020085225706659698, 0.11589680525075521]"
356,COMPLETE,[0.06434527918987422],2025-09-19T10:01:52.855057,2025-09-19T10:11:10.730276,557.875219,0.050238186687594596,0.2,0.04606804741898994,50.0,3,1.4695125829717826,0.6094637559325246,0.8350437065201485,0.11698683304769923,,,,,,,,35.0,9.0,44.0,5.192466648051976,gradient,"[0.390308025901065, 0.5347721787562235, 0.07491979534271141]"
357,COMPLETE,[0.042324266104890026],2025-09-19T10:11:10.746289,2025-09-19T10:22:20.909821,670.163532,0.045764977071465644,0.2,0.04520725369427003,50.0,7,0.48115024095010583,0.3792841693747997,0.9763160688390587,0.026279252296422903,0.36275525400731506,0.9372662472489527,0.1807289071031349,0.6379838869284405,,,,29.0,7.0,36.0,5.761904309661267,gradient,"[0.10834790484844205, 0.2788985385362821, 0.007507041308880451, 0.10362618563607366, 0.26774340290020315, 0.05162777677341789, 0.18224914999670064]"
358,COMPLETE,[0.042377631384380846],2025-09-19T10:22:20.924834,2025-09-19T10:36:12.506899,831.582065,0.04520168709432777,0.2,0.04507020283540146,50.0,10,0.870647377206051,0.8745131229199243,0.1878016803062701,0.7532648080511494,0.40570201191371147,0.9095259834921228,0.7205552054046312,0.7976064328582136,0.8077767766852242,0.9054575583094814,0.31119722718425025,28.0,6.0,34.0,5.676519135974755,gradient,"[0.1310445975290791, 0.028141825395195833, 0.11287570308183983, 0.060793892595295086, 0.13629122688405748, 0.10797421378247164, 0.11952023502119558, 0.12104424715847825, 0.13568157892490934, 0.046632479627477914]"
